event_key,Issue Time,issue_count,first_issue,last_issue,Valid From,Valid To,warning_type,warning_text,location,warning_colour
"2020-12-15 09:00:01+00:00_2020-12-16 09:00:01+00:00_Moderate Wind warning_Yellow_Leinster, Clare, Kerry, Limerick, Tipperary and Waterford",2020-12-15 09:14:07+00:00,8,2020-12-15 09:14:07+00:00,2020-12-16 05:36:44+00:00,2020-12-15 09:00:01+00:00,2020-12-16 09:00:01+00:00,Moderate Wind warning,"Becoming very windy tonight (Tuesday night) and on Wednesday morning. Strong and gusty southeast winds, veering southwest will gust up to 100km/h. Due to high seas and strong onshore winds, there is the elevated risk of coastal flooding","Leinster, Clare, Kerry, Limerick, Tipperary and Waterford",Yellow
2020-12-15 09:00:01+00:00_2020-12-16 09:00:01+00:00_Severe Wind warning_Orange_Cork,2020-12-15 09:17:22+00:00,7,2020-12-15 09:17:22+00:00,2020-12-16 05:36:44+00:00,2020-12-15 09:00:01+00:00,2020-12-16 09:00:01+00:00,Severe Wind warning,"Due to high seas and strong onshore winds, there is the risk of coastal flooding tonight (Tuesday night) and on Wednesday. Gale force southeast winds, veering southwest gusting 90 to 110km/h generally, higher in exposed areas.",Cork,Orange
"2020-12-22 10:00:01+00:00_2020-12-23 09:00:01+00:00_Moderate Rainfall warning_Yellow_Cork, Kerry, Limerick, Tipperary and Waterford",2020-12-22 10:19:32+00:00,6,2020-12-22 10:19:32+00:00,2020-12-23 05:18:33+00:00,2020-12-22 10:00:01+00:00,2020-12-23 09:00:01+00:00,Moderate Rainfall warning,"Heavy rain at times may cause some localised flooding. Rainfall totals generally around 30-40mm, higher in mountainous areas.","Cork, Kerry, Limerick, Tipperary and Waterford",Yellow
"2020-12-24 12:00:01+00:00_2020-12-27 06:00:01+00:00_Moderate Wind warning_Yellow_Connacht, Donegal, Clare, Cork, Kerry and Limerick",2020-12-24 12:17:55+00:00,5,2020-12-24 12:17:55+00:00,2020-12-25 05:36:44+00:00,2020-12-24 12:00:01+00:00,2020-12-27 06:00:01+00:00,Moderate Wind warning,"Through Saturday afternoon, evening and night, westerly winds associated with Storm Bella (named by UK Met Office) will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h. \n\nWith the combination of strong winds, high waves and forecasted storm surge, there is a risk of coastal flooding. Further updates will be issued as necessary.","Connacht, Donegal, Clare, Cork, Kerry and Limerick",Yellow
2020-12-25 12:00:01+00:00_2020-12-28 04:00:01+00:00_Moderate Rainfall warning_Yellow_Ireland,2020-12-25 12:18:28+00:00,5,2020-12-25 12:18:28+00:00,2020-12-25 13:32:20+00:00,2020-12-25 12:00:01+00:00,2020-12-28 04:00:01+00:00,Moderate Rainfall warning,"On Saturday (St Stephen’s Day), through the late afternoon, evening and night, heavy rain  associated with Storm Bella (named by UK Met Office) will move southwards over Ireland and may cause localised flooding in some areas.",Ireland,Yellow
2020-12-25 12:13:02+00:00_2020-12-27 04:00:01+00:00_Moderate Wind warning_Yellow_Ireland,2020-12-25 12:17:53+00:00,5,2020-12-25 12:17:53+00:00,2020-12-25 13:02:59+00:00,2020-12-25 12:13:02+00:00,2020-12-27 04:00:01+00:00,Moderate Wind warning,"On Saturday (St Stephen's Day), through the late afternoon, evening and night, westerly winds associated with Storm Bella (named by UK Met Office) will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h. Gusts will be higher at times near the west coast. \n\nWith the combination of strong winds, high waves and forecasted storm surge, there is a risk of coastal flooding.",Ireland,Yellow
2020-12-25 13:31:04+00:00_2020-12-27 04:00:01+00:00_Moderate Wind warning_Yellow_Ireland,2020-12-25 13:32:20+00:00,6,2020-12-25 13:32:20+00:00,2020-12-26 05:29:29+00:00,2020-12-25 13:31:04+00:00,2020-12-27 04:00:01+00:00,Moderate Wind warning,"On Saturday (St Stephen's Day), through the late afternoon, evening and night, westerly winds associated with Storm Bella (named by UK Met Office) will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h. Gusts will be higher at times near the west coast. \n\nWith the combination of strong winds, high waves and forecasted storm surge, there is a risk of coastal flooding along the west coast.",Ireland,Yellow
2020-12-25 15:55:45+00:00_2020-12-27 04:00:01+00:00_Moderate Rainfall warning_Yellow_Ireland,2020-12-25 15:59:08+00:00,12,2020-12-25 15:59:08+00:00,2020-12-26 23:31:39+00:00,2020-12-25 15:55:45+00:00,2020-12-27 04:00:01+00:00,Moderate Rainfall warning,"On Saturday (St Stephen’s Day), through the late afternoon, evening and night, heavy rain  associated with Storm Bella (named by the UK Met Office) will move southwards over Ireland and may cause localised flooding in some areas.",Ireland,Yellow
2020-12-26 11:31:39+00:00_2020-12-27 03:00:01+00:00_Moderate Wind warning_Yellow_Ireland,2020-12-26 11:48:46+00:00,7,2020-12-26 11:48:46+00:00,2020-12-26 23:31:39+00:00,2020-12-26 11:31:39+00:00,2020-12-27 03:00:01+00:00,Moderate Wind warning,"On Saturday (St Stephen's Day), through the afternoon, evening and night, westerly winds associated with Storm Bella (named by UK Met Office) will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h. Winds will be higher in exposed areas of the west and southwest, especially tonight.  \n\nWith the combination of strong winds, high waves and forecasted storm surge, there is a risk of coastal flooding along the west coast.",Ireland,Yellow
2020-12-26 14:00:01+00:00_2020-12-27 20:00:01+00:00_Moderate Snow-ice warning_Yellow_Donegal and Leitrim,2020-12-26 14:16:04+00:00,7,2020-12-26 14:16:04+00:00,2020-12-27 05:33:30+00:00,2020-12-26 14:00:01+00:00,2020-12-27 20:00:01+00:00,Moderate Snow-ice warning,Wintry showers during Sunday with some accumulations possible. Risk of icy stretches on untreated surfaces.,Donegal and Leitrim,Yellow
"2020-12-27 10:00:01+00:00_2020-12-28 14:00:01+00:00_Moderate Wind warning_Yellow_Donegal, Galway, Mayo, Sligo, Clare, Cork and Kerry",2020-12-27 10:11:02+00:00,7,2020-12-27 10:11:02+00:00,2020-12-28 12:00:28+00:00,2020-12-27 10:00:01+00:00,2020-12-28 14:00:01+00:00,Moderate Wind warning,"This evening (Sunday) through to tomorrow (Monday), northwesterly winds associated with Storm Bella (named by the UK Met Office), veering northerly overnight, will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h. Winds will be stronger in exposed areas and on higher ground.\n\nWith the combination of strong winds, high waves and forecasted storm surge, there is a risk of coastal flooding.","Donegal, Galway, Mayo, Sligo, Clare, Cork and Kerry",Yellow
"2020-12-27 10:04:32+00:00_2020-12-28 07:00:01+00:00_Moderate Snow-ice warning_Yellow_Cavan, Monaghan, Donegal, Longford, Louth, Leitrim, Roscommon and Sligo",2020-12-27 10:09:55+00:00,4,2020-12-27 10:09:55+00:00,2020-12-27 16:51:34+00:00,2020-12-27 10:04:32+00:00,2020-12-28 07:00:01+00:00,Moderate Snow-ice warning,Wintry showers today (Sunday) and tonight with some accumulations possible. Risk of icy stretches on untreated surfaces.,"Cavan, Monaghan, Donegal, Longford, Louth, Leitrim, Roscommon and Sligo",Yellow
"2020-12-28 13:00:01+00:00_2020-12-29 07:00:01+00:00_Moderate Wind warning_Yellow_Donegal, Galway, Mayo, Sligo and Kerry",2020-12-28 14:01:45+00:00,6,2020-12-28 14:01:45+00:00,2020-12-29 05:33:31+00:00,2020-12-28 13:00:01+00:00,2020-12-29 07:00:01+00:00,Moderate Wind warning,"Today and tonight northwesterly winds will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h, strongest on coasts.","Donegal, Galway, Mayo, Sligo and Kerry",Yellow
"2020-12-29 11:00:01+00:00_2020-12-30 12:00:01+00:00_Moderate Snow-ice warning_Yellow_Carlow, Kildare, Kilkenny, Laois, Wexford, Wicklow, Offaly, Donegal, Leitrim, Sligo, Cork, Tipperary and Waterford",2020-12-29 11:16:01+00:00,5,2020-12-29 11:16:01+00:00,2020-12-30 05:21:36+00:00,2020-12-29 11:00:01+00:00,2020-12-30 12:00:01+00:00,Moderate Snow-ice warning,Risk of snow accumulations to lower levels.,"Carlow, Kildare, Kilkenny, Laois, Wexford, Wicklow, Offaly, Donegal, Leitrim, Sligo, Cork, Tipperary and Waterford",Yellow
"2020-12-30 06:56:00+00:00_2020-12-30 12:00:01+00:00_Moderate Snow-ice warning_Yellow_Donegal, Leitrim, Sligo, Cork, Tipperary and Waterford",2020-12-30 06:58:34+00:00,1,2020-12-30 06:58:34+00:00,2020-12-30 06:58:34+00:00,2020-12-30 06:56:00+00:00,2020-12-30 12:00:01+00:00,Moderate Snow-ice warning,Further falls of snow in places this morning leading to accumulations in some areas.,"Donegal, Leitrim, Sligo, Cork, Tipperary and Waterford",Yellow
"2020-12-30 11:45:01+00:00_2020-12-31 07:00:01+00:00_Moderate Snow-ice warning_Yellow_Donegal, Leitrim and Sligo",2020-12-30 11:47:53+00:00,6,2020-12-30 11:47:53+00:00,2020-12-31 05:25:01+00:00,2020-12-30 11:45:01+00:00,2020-12-31 07:00:01+00:00,Moderate Snow-ice warning,Further falls of snow in places today (Wednesday) and tonight leading to accumulations in some areas.,"Donegal, Leitrim and Sligo",Yellow
"2020-12-30 14:00:01+00:00_2020-12-31 12:00:01+00:00_Moderate Snow-ice warning_Yellow_Louth, Cavan and Monaghan",2020-12-30 14:12:43+00:00,4,2020-12-30 14:12:43+00:00,2020-12-31 05:25:01+00:00,2020-12-30 14:00:01+00:00,2020-12-31 12:00:01+00:00,Moderate Snow-ice warning,Falls of snow in places tomorrow morning (Thursday) leading to accumulations in some areas.,"Louth, Cavan and Monaghan",Yellow
2021-01-02 14:00:01+00:00_2021-01-03 10:00:01+00:00_Moderate Low-Temperature warning_Yellow_Ireland,2021-01-02 14:28:11+00:00,4,2021-01-02 14:28:11+00:00,2021-01-03 05:36:45+00:00,2021-01-02 14:00:01+00:00,2021-01-03 10:00:01+00:00,Moderate Low-Temperature warning,"Temperatures will fall to minus 3 or 4 degrees tonight, colder locally away from coasts. This will lead to a widespread hard ground frost and icy surfaces, with potentially dangerous conditions.",Ireland,Yellow
"2021-01-05 13:00:01+00:00_2021-01-06 10:00:01+00:00_Moderate Low-Temperature warning_Yellow_Connacht, Cavan, Monaghan, Donegal, Longford and Clare",2021-01-05 13:18:24+00:00,1,2021-01-05 13:18:24+00:00,2021-01-05 13:18:24+00:00,2021-01-05 13:00:01+00:00,2021-01-06 10:00:01+00:00,Moderate Low-Temperature warning,"Very cold tonight with temperatures falling to between -2 and -5 degrees, possibly colder locally, with a widespread severe frost. Icy patches may form on untreated surfaces. Freezing temperatures will persist well into the day on Wednesday.?","Connacht, Cavan, Monaghan, Donegal, Longford and Clare",Yellow
"2021-01-05 13:22:38+00:00_2021-01-06 10:00:01+00:00_Moderate Low-Temperature warning_Yellow_Connacht, Cavan, Monaghan, Donegal, Longford and Clare",2021-01-05 13:25:36+00:00,4,2021-01-05 13:25:36+00:00,2021-01-06 05:27:18+00:00,2021-01-05 13:22:38+00:00,2021-01-06 10:00:01+00:00,Moderate Low-Temperature warning,"Very cold tonight with temperatures falling to between -2 and -5 degrees, possibly colder locally, with a widespread severe frost. Icy patches may form on untreated surfaces. Freezing temperatures will persist well into the day on Wednesday.","Connacht, Cavan, Monaghan, Donegal, Longford and Clare",Yellow
2021-01-06 11:00:01+00:00_2021-01-07 10:00:01+00:00_Moderate Low-Temperature warning_Yellow_Ireland,2021-01-06 11:27:55+00:00,5,2021-01-06 11:27:55+00:00,2021-01-07 05:04:56+00:00,2021-01-06 11:00:01+00:00,2021-01-07 10:00:01+00:00,Moderate Low-Temperature warning,Very cold with minima widely falling to -3 or -4 degrees Celsius.,Ireland,Yellow
2021-01-06 11:00:01+00:00_2021-01-07 11:00:01+00:00_Moderate Snow-ice warning_Yellow_Ireland,2021-01-06 11:23:35+00:00,6,2021-01-06 11:23:35+00:00,2021-01-07 05:04:56+00:00,2021-01-06 11:00:01+00:00,2021-01-07 11:00:01+00:00,Moderate Snow-ice warning,Snow and ice will lead to treacherous conditions. Some accumulations possible.,Ireland,Yellow
2021-01-07 11:00:01+00:00_2021-01-08 11:00:01+00:00_Moderate Low-Temperature warning_Yellow_Ireland,2021-01-07 11:31:57+00:00,5,2021-01-07 11:31:57+00:00,2021-01-08 05:29:14+00:00,2021-01-07 11:00:01+00:00,2021-01-08 11:00:01+00:00,Moderate Low-Temperature warning,Cold tonight with minimum temperatures of zero to minus 4 degrees. Ice forming on untreated surfaces.,Ireland,Yellow
2021-01-08 11:00:01+00:00_2021-01-09 12:00:01+00:00_Moderate Low-Temperature warning_Yellow_Ireland,2021-01-08 11:32:31+00:00,5,2021-01-08 11:32:31+00:00,2021-01-09 05:28:16+00:00,2021-01-08 11:00:01+00:00,2021-01-09 12:00:01+00:00,Moderate Low-Temperature warning,Hazardous icy conditions in places with a widespread severe frost and pockets of freezing fog. \n\nImproving conditions in the west and northwest from early Saturday morning.,Ireland,Yellow
2021-01-11 08:00:01+00:00_2021-01-12 12:00:01+00:00_Moderate Rainfall warning_Yellow_Mayo and Sligo,2021-01-11 08:39:02+00:00,6,2021-01-11 08:39:02+00:00,2021-01-12 05:40:26+00:00,2021-01-11 08:00:01+00:00,2021-01-12 12:00:01+00:00,Moderate Rainfall warning,Persistent and occasionally heavy rainfall may cause some localised flooding.,Mayo and Sligo,Yellow
"2021-01-17 15:00:01+00:00_2021-01-19 21:00:01+00:00_Moderate Rainfall warning_Yellow_Connacht, Longford, Louth, Westmeath, Meath, Cavan and Monaghan",2021-01-17 15:59:30+00:00,1,2021-01-17 15:59:30+00:00,2021-01-17 15:59:30+00:00,2021-01-17 15:00:01+00:00,2021-01-19 21:00:01+00:00,Moderate Rainfall warning,"Heavy rainfall will lead to accumulations of 30 to 50mm, with higher accumulations in mountainous areas. This will bring a risk of some river and localised flooding.?","Connacht, Longford, Louth, Westmeath, Meath, Cavan and Monaghan",Yellow
"2021-01-17 16:00:01+00:00_2021-01-19 21:00:01+00:00_Moderate Rainfall warning_Yellow_Connacht, Longford, Louth, Westmeath, Meath, Cavan and Monaghan",2021-01-17 16:09:32+00:00,12,2021-01-17 16:09:32+00:00,2021-01-19 17:03:11+00:00,2021-01-17 16:00:01+00:00,2021-01-19 21:00:01+00:00,Moderate Rainfall warning,"Heavy rainfall will lead to accumulations of 30 to 50mm, with higher accumulations in mountainous areas. This will bring a risk of some river and localised flooding.","Connacht, Longford, Louth, Westmeath, Meath, Cavan and Monaghan",Yellow
2021-01-19 11:00:01+00:00_2021-01-19 21:00:01+00:00_Moderate Rainfall warning_Yellow_Donegal,2021-01-19 11:28:19+00:00,4,2021-01-19 11:28:19+00:00,2021-01-19 17:03:11+00:00,2021-01-19 11:00:01+00:00,2021-01-19 21:00:01+00:00,Moderate Rainfall warning,"Heavy rainfall will lead to accumulations of up to 30mm, with higher accumulations in mountainous areas. This will bring a risk of some river and localised flooding.",Donegal,Yellow
2021-01-20 07:00:01+00:00_2021-01-20 19:00:01+00:00_Moderate Snow-ice warning_Yellow_Wicklow,2021-01-20 07:43:48+00:00,4,2021-01-20 07:43:48+00:00,2021-01-20 17:15:23+00:00,2021-01-20 07:00:01+00:00,2021-01-20 19:00:01+00:00,Moderate Snow-ice warning,Falls of sleet and snow today with significant snow accumulations on hills and mountains.,Wicklow,Yellow
"2021-01-22 12:00:01+00:00_2021-01-23 12:00:01+00:00_Moderate Snow-ice warning_Yellow_Cavan, Monaghan, Donegal, Leitrim, Mayo, Roscommon and Sligo",2021-01-22 12:26:04+00:00,6,2021-01-22 12:26:04+00:00,2021-01-23 05:19:16+00:00,2021-01-22 12:00:01+00:00,2021-01-23 12:00:01+00:00,Moderate Snow-ice warning,"Falls of hail, sleet and snow. Icy and hazardous conditions.","Cavan, Monaghan, Donegal, Leitrim, Mayo, Roscommon and Sligo",Yellow
2021-01-22 12:00:01+00:00_2021-01-24 12:00:01+00:00_Moderate Snow-ice warning_Yellow_Ireland,2021-01-22 13:01:37+00:00,16,2021-01-22 13:01:37+00:00,2021-01-24 11:10:51+00:00,2021-01-22 12:00:01+00:00,2021-01-24 12:00:01+00:00,Moderate Snow-ice warning,"Falls of hail, sleet and snow. Icy and hazardous conditions.",Ireland,Yellow
"2021-01-23 13:00:01+00:00_2021-01-23 18:00:01+00:00_Moderate Snow-ice warning_Yellow_Galway, Mayo, Clare, Cork, Kerry and Limerick",2021-01-23 13:24:30+00:00,2,2021-01-23 13:24:30+00:00,2021-01-23 17:11:58+00:00,2021-01-23 13:00:01+00:00,2021-01-23 18:00:01+00:00,Moderate Snow-ice warning,"Wintry showers moving in this afternoon and evening with some falls of hail, sleet and snow. Icy and hazardous conditions.","Galway, Mayo, Clare, Cork, Kerry and Limerick",Yellow
2021-01-24 09:00:01+00:00_2021-01-24 19:00:01+00:00_Moderate Snow-ice warning_Yellow_Ireland,2021-01-24 11:06:38+00:00,4,2021-01-24 11:06:38+00:00,2021-01-24 17:00:10+00:00,2021-01-24 09:00:01+00:00,2021-01-24 19:00:01+00:00,Moderate Snow-ice warning,"UPDATE: Scattered falls of sleet, snow and hail continuing for the rest of today. Icy and hazardous conditions.",Ireland,Yellow
2021-01-24 11:00:01+00:00_2021-01-25 10:00:01+00:00_Moderate Low-Temperature warning_Yellow_Ireland,2021-01-24 11:10:51+00:00,5,2021-01-24 11:10:51+00:00,2021-01-25 05:22:53+00:00,2021-01-24 11:00:01+00:00,2021-01-25 10:00:01+00:00,Moderate Low-Temperature warning,"Icy and very cold with lowest temperatures of -5 to -2 degrees Celsius generally, colder locally.",Ireland,Yellow
"2021-01-25 18:00:01+00:00_2021-01-26 09:00:01+00:00_Moderate Snow-ice warning_Yellow_Cavan, Monaghan, Donegal and Leitrim",2021-01-25 18:29:24+00:00,3,2021-01-25 18:29:24+00:00,2021-01-26 05:29:58+00:00,2021-01-25 18:00:01+00:00,2021-01-26 09:00:01+00:00,Moderate Snow-ice warning,Falls of sleet and snow. Icy and hazardous conditions.,"Cavan, Monaghan, Donegal and Leitrim",Yellow
"2021-01-26 13:00:01+00:00_2021-01-28 06:00:01+00:00_Moderate Rainfall warning_Yellow_Connacht, Cavan, Monaghan, Donegal, Longford, Louth, Westmeath and Meath",2021-01-26 13:44:44+00:00,10,2021-01-26 13:44:44+00:00,2021-01-28 05:30:41+00:00,2021-01-26 13:00:01+00:00,2021-01-28 06:00:01+00:00,Moderate Rainfall warning,Heavy rain. Risk of localised flooding.,"Connacht, Cavan, Monaghan, Donegal, Longford, Louth, Westmeath and Meath",Yellow
2021-01-28 11:00:01+00:00_2021-01-29 06:00:01+00:00_Moderate Wind warning_Yellow_Cork and Kerry,2021-01-28 11:50:34+00:00,9,2021-01-28 11:50:34+00:00,2021-01-29 05:49:15+00:00,2021-01-28 11:00:01+00:00,2021-01-29 06:00:01+00:00,Moderate Wind warning,Westerly winds will increase 50 to 65 km/hr with gusts to around 100 km/hr.,Cork and Kerry,Yellow
2021-01-29 14:00:01+00:00_2021-01-30 15:00:01+00:00_Moderate Rainfall warning_Yellow_Wexford and Wicklow,2021-01-29 14:12:19+00:00,13,2021-01-29 14:12:19+00:00,2021-01-30 13:13:05+00:00,2021-01-29 14:00:01+00:00,2021-01-30 15:00:01+00:00,Moderate Rainfall warning,"Heavy rain, turning wintry at times. Rainfall accumulations of up to 30 to 40mm, with a risk of localised flooding.",Wexford and Wicklow,Yellow
"2021-01-30 13:00:01+00:00_2021-01-31 18:00:01+00:00_Moderate Snow-ice warning_Yellow_Connacht, Cavan, Monaghan, Donegal, Dublin, Carlow, Kildare, Laois, Longford, Louth, Wicklow, Offaly, Westmeath and Meath",2021-01-30 13:13:05+00:00,8,2021-01-30 13:13:05+00:00,2021-01-31 17:07:12+00:00,2021-01-30 13:00:01+00:00,2021-01-31 18:00:01+00:00,Moderate Snow-ice warning,Wintry falls with some accumulations possible.,"Connacht, Cavan, Monaghan, Donegal, Dublin, Carlow, Kildare, Laois, Longford, Louth, Wicklow, Offaly, Westmeath and Meath",Yellow
2021-01-31 13:00:01+00:00_2021-02-01 10:00:01+00:00_Moderate Snow-ice warning_Yellow_Donegal,2021-01-31 13:57:28+00:00,6,2021-01-31 13:57:28+00:00,2021-02-01 05:48:14+00:00,2021-01-31 13:00:01+00:00,2021-02-01 10:00:01+00:00,Moderate Snow-ice warning,"Wintry falls, with some accumulations possible and icy patches on untreated surfaces.",Donegal,Yellow
